OSNAPeast
36
-44.49999999999999, 60.17399999999999
-43.412800000000004, 60.084950000000006
-42.31625, 60.01835
-41.511175, 59.934325
-40.587175, 59.8484
-39.581450000000004, 59.7398
-38.660737499999996, 59.65435
-37.67794090909091, 59.562354545454546
-36.46235, 59.3979
-35.24675909090909, 59.23344545454545
-34.046324999999996, 59.13247500000001
-32.992599999999996, 59.05635000000001
-32.0553, 58.9708
-31.202175, 58.8875125
-30.220975000000003, 58.777025
-29.138099999999998, 58.419700000000006
-28.1195875, 58.06988750000001
-27.072570000000006, 58.01289
-26.000175, 58.00722499999999
-24.945250000000005, 58.01016666666668
-23.83619642857143, 58.00916071428571
-22.664589285714296, 58.00148214285713
-21.492982142857162, 57.99380357142856
-20.279275000000002, 57.908156250000005
-19.04651388888889, 57.80652777777778
-17.804652777777775, 57.86180555555557
-16.562791666666662, 57.91708333333336
-15.320930555555549, 57.97236111111115
-14.147444444444442, 57.85275
-13.042333333333332, 57.55824999999999
-11.9684625, 57.4220875
-10.822670833333328, 57.26937916666668
-9.676879166666662, 57.116670833333345
-8.503950000000003, 56.95300000000001
-7.311592857142861, 56.73728571428574
-6.119235714285716, 56.52157142857145
