OSNAPwest
16
-56.877475000000004, 52.0166
-55.652225, 52.18260000000001
-54.42697500000001, 52.348600000000005
-53.20172500000001, 52.514600000000016
-52.09595, 52.664550000000006
-51.61725, 52.82795
-50.791799999999995, 53.166925
-50.01775, 53.4908
-49.45750416666666, 54.38359583333333
-48.99579583333331, 55.51130416666665
-48.53408749999996, 56.63901249999998
-48.072379166666614, 57.766720833333295
-47.6106708333333, 58.89442916666664
-46.9775, 59.2633
-46.0578, 59.65605
-45.430499999999995, 59.941916666666664
